username,timestamp,activity_type,ip_address,device_info,session_duration,files_accessed,failed_logins
user002,2026-05-13 06:59:06.988756,network_connect,192.168.1.96,macOS,36.1,12,1
user045,2026-05-07 17:59:06.988756,database_query,192.168.1.158,Ubuntu,82.78,8,1
user026,2026-05-14 16:59:06.988756,login,192.168.1.77,macOS,259.21,10,2
user014,2026-05-04 00:59:06.988756,email_send,192.168.1.235,Windows-10,25.32,6,0
user007,2026-04-29 13:59:06.988756,network_connect,192.168.1.146,macOS,17.37,11,1
user003,2026-05-06 11:59:06.988756,database_query,192.168.1.87,macOS,106.71,7,3
user047,2026-05-03 23:59:06.988756,email_send,192.168.1.207,Ubuntu,9.55,6,0
user023,2026-05-02 21:59:06.988756,file_access,192.168.1.225,macOS,150.5,53,7
user046,2026-05-04 23:59:06.988756,email_send,192.168.1.149,iPhone,23.42,8,3
user043,2026-04-27 01:59:06.988756,login,192.168.1.57,Windows-10,1.89,8,2
user047,2026-04-18 09:59:06.988756,email_send,192.168.1.103,Ubuntu,19.2,9,3
user045,2026-05-16 18:59:06.988756,database_query,192.168.1.151,Windows-10,13.87,6,2
user018,2026-04-20 16:59:06.988756,database_query,192.168.1.91,iPhone,52.14,12,1
user038,2026-04-21 23:59:06.988756,email_send,192.168.1.45,Ubuntu,133.73,5,1
user035,2026-04-21 17:59:06.988756,database_query,192.168.1.172,Ubuntu,14.04,6,1
user015,2026-04-23 19:59:06.988756,file_access,192.168.1.210,macOS,75.08,9,1
user025,2026-05-17 18:59:06.988756,email_send,192.168.1.88,Windows-10,2.56,11,1
user037,2026-04-23 02:59:06.988756,file_access,192.168.1.115,iPhone,34.76,13,0
user028,2026-05-16 17:59:06.988756,file_access,192.168.1.47,iPhone,3.29,6,1
user010,2026-05-15 13:59:06.988756,network_connect,192.168.1.168,Ubuntu,122.34,11,0
user039,2026-04-28 16:59:06.988756,email_send,192.168.1.179,macOS,65.43,5,0
user017,2026-04-30 16:59:06.988756,database_query,192.168.1.170,Ubuntu,168.98000000000002,52,7
user039,2026-04-29 10:59:06.988756,file_access,192.168.1.135,Ubuntu,78.15,6,0
user022,2026-04-23 11:59:06.988756,network_connect,192.168.1.50,Ubuntu,46.92,10,1
user026,2026-05-16 07:59:06.988756,email_send,192.168.1.176,Ubuntu,156.24,5,4
user044,2026-05-06 10:59:06.988756,email_send,192.168.1.84,iPhone,56.32,6,1
user025,2026-05-09 01:59:06.988756,login,192.168.1.91,iPhone,116.36,8,0
user017,2026-04-24 20:59:06.988756,login,192.168.1.134,Ubuntu,32.76,6,0
user013,2026-04-26 19:59:06.988756,file_access,192.168.1.91,Ubuntu,5.6,3,0
user020,2026-05-06 06:59:06.988756,login,192.168.1.137,macOS,33.8,6,1
user025,2026-04-26 22:59:06.988756,file_access,192.168.1.245,Ubuntu,6.11,7,0
user004,2026-04-22 21:59:06.988756,database_query,192.168.1.109,iPhone,40.4,11,0
user010,2026-04-27 19:59:06.988756,file_access,192.168.1.57,Windows-10,29.64,7,1
user003,2026-04-28 20:59:06.988756,login,192.168.1.31,iPhone,43.85,9,1
user041,2026-05-09 03:59:06.988756,database_query,192.168.1.21,macOS,0.45,4,1
user045,2026-05-03 04:59:06.988756,login,192.168.1.90,iPhone,9.75,7,0
user018,2026-04-22 11:59:06.988756,file_access,192.168.1.40,Windows-10,30.42,9,1
user047,2026-04-22 23:59:06.988756,network_connect,192.168.1.112,Ubuntu,135.26,9,2
user036,2026-05-02 00:59:06.988756,email_send,192.168.1.45,Windows-10,21.77,6,0
user047,2026-05-01 17:59:06.988756,login,192.168.1.77,Ubuntu,24.85,6,0
user022,2026-05-06 11:59:06.988756,file_access,192.168.1.177,Ubuntu,56.44,7,0
user034,2026-04-18 07:59:06.988756,database_query,192.168.1.87,iPhone,41.66,7,2
user047,2026-04-21 19:59:06.988756,login,192.168.1.148,iPhone,15.98,6,3
user008,2026-05-17 02:59:06.988756,login,192.168.1.101,iPhone,23.81,13,2
user040,2026-04-19 06:59:06.988756,email_send,192.168.1.246,macOS,11.05,6,0
user049,2026-05-16 20:59:06.988756,file_access,192.168.1.117,iPhone,152.19,7,2
user044,2026-05-15 14:59:06.988756,network_connect,192.168.1.92,macOS,6.3,6,1
user019,2026-04-24 07:59:06.988756,database_query,192.168.1.145,iPhone,20.92,10,1
user042,2026-05-11 16:59:06.988756,file_access,192.168.1.28,Ubuntu,1.18,2,0
user041,2026-05-09 02:59:06.988756,database_query,192.168.1.169,macOS,11.28,5,3
user037,2026-04-20 21:59:06.988756,login,192.168.1.194,Windows-10,238.805,53,7
user006,2026-05-09 23:59:06.988756,email_send,192.168.1.25,macOS,10.11,5,2
user026,2026-04-25 19:59:06.988756,email_send,192.168.1.58,macOS,13.16,50,6
user034,2026-05-14 07:59:06.988756,network_connect,192.168.1.242,Windows-10,28.95,8,0
user045,2026-05-12 07:59:06.988756,email_send,192.168.1.41,macOS,0.45,8,1
user006,2026-04-27 19:59:06.988756,login,192.168.1.134,Ubuntu,3.99,6,5
user037,2026-04-23 01:59:06.988756,network_connect,192.168.1.75,iPhone,74.17,3,2
user033,2026-04-27 08:59:06.988756,file_access,192.168.1.249,Windows-10,66.42,7,0
user022,2026-04-28 08:59:06.988756,email_send,192.168.1.253,iPhone,111.0,8,4
user021,2026-05-14 10:59:06.988756,network_connect,192.168.1.38,Ubuntu,86.75,7,1
user006,2026-05-01 15:59:06.988756,login,192.168.1.134,Windows-10,51.72,10,0
user006,2026-05-09 19:59:06.988756,database_query,192.168.1.173,iPhone,2.42,13,0
user048,2026-04-20 09:59:06.988756,database_query,192.168.1.75,iPhone,68.72,9,0
user004,2026-05-03 04:59:06.988756,login,192.168.1.142,Ubuntu,84.04,5,3
user030,2026-04-29 21:59:06.988756,login,192.168.1.66,iPhone,72.22,5,0
user011,2026-05-11 23:59:06.988756,database_query,192.168.1.168,Ubuntu,31.96,6,0
user030,2026-04-21 20:59:06.988756,network_connect,192.168.1.3,macOS,11.93,14,0
user031,2026-04-24 08:59:06.988756,database_query,192.168.1.247,Ubuntu,83.99,10,0
user024,2026-05-12 08:59:06.988756,login,192.168.1.117,macOS,204.57500000000002,54,7
user009,2026-05-14 01:59:06.988756,email_send,192.168.1.99,Windows-10,177.79,9,1
user003,2026-05-10 19:59:06.988756,file_access,192.168.1.225,iPhone,7.62,3,0
user031,2026-04-29 08:59:06.988756,email_send,192.168.1.152,Ubuntu,11.51,4,2
user040,2026-04-21 02:59:06.988756,email_send,192.168.1.19,Ubuntu,10.71,8,0
user037,2026-05-01 14:59:06.988756,login,192.168.1.146,iPhone,70.78,11,0
user036,2026-04-24 08:59:06.988756,database_query,192.168.1.192,iPhone,9.31,10,0
user024,2026-04-22 16:59:06.988756,network_connect,192.168.1.241,Windows-10,3.1,6,1
user031,2026-04-25 00:59:06.988756,email_send,192.168.1.116,Windows-10,294.47,10,1
user006,2026-05-02 03:59:06.988756,database_query,192.168.1.125,Ubuntu,1.13,13,1
user002,2026-05-04 03:59:06.988756,network_connect,192.168.1.88,Windows-10,81.15,7,1
user020,2026-05-15 12:59:06.988756,email_send,192.168.1.237,macOS,20.46,13,0
user028,2026-04-29 13:59:06.988756,network_connect,192.168.1.35,Windows-10,82.92,5,2
user011,2026-04-20 02:59:06.988756,database_query,192.168.1.190,Windows-10,36.4,10,2
user004,2026-05-05 15:59:06.988756,file_access,192.168.1.1,Ubuntu,365.26,56,8
user015,2026-05-04 13:59:06.988756,database_query,192.168.1.228,macOS,117.28,12,1
user006,2026-04-20 23:59:06.988756,login,192.168.1.153,Windows-10,0.41,11,5
user049,2026-04-23 03:59:06.988756,network_connect,192.168.1.173,macOS,3.53,9,2
user030,2026-05-03 02:59:06.988756,file_access,192.168.1.177,macOS,12.97,6,4
user038,2026-05-03 22:59:06.988756,network_connect,192.168.1.252,macOS,49.8,5,2
user002,2026-05-12 01:59:06.988756,network_connect,192.168.1.126,iPhone,98.63,10,0
user015,2026-04-19 18:59:06.988756,email_send,192.168.1.235,iPhone,27.72,7,1
user011,2026-05-10 05:59:06.988756,login,192.168.1.226,iPhone,42.02,5,1
user008,2026-04-18 13:59:06.988756,network_connect,192.168.1.89,iPhone,9.4,9,1
user026,2026-05-16 22:59:06.988756,database_query,192.168.1.144,Ubuntu,73.56,10,3
user045,2026-04-28 08:59:06.988756,database_query,192.168.1.226,Windows-10,153.96,9,2
user044,2026-05-07 01:59:06.988756,email_send,192.168.1.221,iPhone,14.08,5,0
user005,2026-05-15 13:59:06.988756,login,192.168.1.147,Ubuntu,30.73,10,0
user006,2026-04-21 08:59:06.988756,login,192.168.1.151,Windows-10,4.05,6,0
user026,2026-04-18 13:59:06.988756,database_query,192.168.1.211,iPhone,36.86,12,0
user004,2026-05-14 18:59:06.988756,file_access,192.168.1.25,Windows-10,31.44,4,0
user019,2026-04-20 14:59:06.988756,email_send,192.168.1.16,iPhone,7.02,9,4
user020,2026-05-16 13:59:06.988756,email_send,192.168.1.182,Ubuntu,26.26,7,1
user033,2026-04-19 08:59:06.988756,database_query,192.168.1.243,macOS,18.3,3,0
user020,2026-04-26 13:59:06.988756,database_query,192.168.1.73,macOS,33.2,10,2
user049,2026-04-23 23:59:06.988756,file_access,192.168.1.129,Windows-10,39.65,5,0
user012,2026-05-02 05:59:06.988756,file_access,192.168.1.42,Ubuntu,0.38,6,1
user047,2026-05-02 10:59:06.988756,login,192.168.1.147,macOS,64.41,9,0
user001,2026-05-15 11:59:06.988756,email_send,192.168.1.225,iPhone,56.17,4,2
user026,2026-05-04 04:59:06.988756,email_send,192.168.1.162,macOS,20.53,8,2
user014,2026-04-27 01:59:06.988756,database_query,192.168.1.80,Windows-10,2.45,12,0
user038,2026-05-13 06:59:06.988756,login,192.168.1.236,Windows-10,63.28,12,0
user037,2026-04-28 17:59:06.988756,email_send,192.168.1.104,Ubuntu,139.72,12,1
user011,2026-05-15 10:59:06.988756,login,192.168.1.183,Windows-10,12.36,9,0
user036,2026-05-17 01:59:06.988756,login,192.168.1.146,macOS,61.565,49,6
user013,2026-04-19 13:59:06.988756,database_query,192.168.1.34,macOS,9.14,9,1
user043,2026-04-19 13:59:06.988756,login,192.168.1.89,macOS,38.71,5,1
user003,2026-05-14 19:59:06.988756,file_access,192.168.1.125,macOS,7.57,6,0
user033,2026-05-01 20:59:06.988756,file_access,192.168.1.45,Ubuntu,19.82,7,2
user006,2026-04-24 21:59:06.988756,network_connect,192.168.1.134,iPhone,53.73,6,2
user050,2026-05-10 09:59:06.988756,database_query,192.168.1.21,iPhone,36.96,5,0
user010,2026-04-25 07:59:06.988756,network_connect,192.168.1.122,Ubuntu,21.98,9,3
user005,2026-05-10 10:59:06.988756,file_access,192.168.1.70,Windows-10,24.53,10,2
user023,2026-04-26 10:59:06.988756,network_connect,192.168.1.96,iPhone,37.16,11,1
user010,2026-05-04 07:59:06.988756,database_query,192.168.1.105,Windows-10,0.26,8,0
user044,2026-05-03 13:59:06.988756,database_query,192.168.1.48,iPhone,3.68,8,1
user002,2026-04-29 02:59:06.988756,login,192.168.1.235,Windows-10,95.89,10,0
user013,2026-04-19 00:59:06.988756,email_send,192.168.1.39,Ubuntu,3.65,13,1
user040,2026-05-10 01:59:06.988756,login,192.168.1.31,macOS,55.21,11,5
user002,2026-04-29 16:59:06.988756,database_query,192.168.1.234,Windows-10,113.68,7,1
user020,2026-04-28 03:59:06.988756,file_access,192.168.1.10,macOS,14.2,9,1
user001,2026-05-13 23:59:06.988756,file_access,192.168.1.30,Windows-10,20.83,8,1
user037,2026-05-11 18:59:06.988756,login,192.168.1.249,Windows-10,132.545,51,6
user009,2026-04-26 10:59:06.988756,database_query,192.168.1.244,Windows-10,96.06,11,1
user017,2026-05-05 19:59:06.988756,file_access,192.168.1.18,Windows-10,128.06,7,2
user009,2026-04-26 10:59:06.988756,database_query,192.168.1.188,Windows-10,60.54,9,0
user011,2026-05-15 22:59:06.988756,file_access,192.168.1.88,macOS,4.08,6,1
user015,2026-05-15 23:59:06.988756,database_query,192.168.1.244,Windows-10,49.77,5,0
user024,2026-05-09 21:59:06.988756,network_connect,192.168.1.125,macOS,23.77,11,0
user038,2026-05-09 23:59:06.988756,database_query,192.168.1.73,Ubuntu,28.63,6,0
user035,2026-05-12 16:59:06.988756,database_query,192.168.1.223,iPhone,7.945,55,6
user030,2026-04-26 04:59:06.988756,login,192.168.1.15,Windows-10,9.54,8,2
user031,2026-05-01 10:59:06.988756,network_connect,192.168.1.4,iPhone,70.34,13,1
user049,2026-05-12 14:59:06.988756,email_send,192.168.1.191,macOS,27.23,9,1
user005,2026-04-29 12:59:06.988756,login,192.168.1.168,Ubuntu,16.16,5,2
user044,2026-05-17 09:59:06.988756,email_send,192.168.1.9,Ubuntu,76.3,59,7
user050,2026-05-01 19:59:06.988756,file_access,192.168.1.109,Ubuntu,86.71,11,3
user014,2026-05-10 08:59:06.988756,email_send,192.168.1.137,iPhone,62.2,7,1
user011,2026-05-15 06:59:06.988756,database_query,192.168.1.154,macOS,14.3,14,4
user009,2026-05-05 02:59:06.988756,email_send,192.168.1.132,Windows-10,5.62,11,3
user034,2026-04-24 05:59:06.988756,login,192.168.1.209,Windows-10,13.07,3,1
user012,2026-05-05 16:59:06.988756,login,192.168.1.16,macOS,114.09,16,1
user035,2026-05-01 08:59:06.988756,email_send,192.168.1.143,iPhone,39.21,6,1
user035,2026-05-01 14:59:06.988756,login,192.168.1.99,Windows-10,34.31,4,0
user001,2026-05-07 02:59:06.988756,login,192.168.1.121,macOS,40.83,7,1
user040,2026-04-20 21:59:06.988756,email_send,192.168.1.52,Windows-10,20.51,13,3
user022,2026-04-22 15:59:06.988756,network_connect,192.168.1.69,Ubuntu,74.05,7,1
user029,2026-04-27 01:59:06.988756,network_connect,192.168.1.247,Windows-10,116.69000000000001,54,8
user008,2026-05-01 12:59:06.988756,file_access,192.168.1.5,iPhone,5.59,8,1
user011,2026-05-07 00:59:06.988756,login,192.168.1.20,macOS,6.22,11,1
user041,2026-04-18 13:59:06.988756,email_send,192.168.1.79,iPhone,34.64,5,4
user037,2026-05-08 22:59:06.988756,login,192.168.1.146,macOS,124.1,7,3
user014,2026-05-13 05:59:06.988756,database_query,192.168.1.111,Ubuntu,16.59,6,0
user030,2026-05-09 05:59:06.988756,login,192.168.1.2,macOS,91.65,9,0
user035,2026-04-24 01:59:06.988756,login,192.168.1.93,Windows-10,64.99,8,1
user021,2026-04-29 15:59:06.988756,network_connect,192.168.1.13,Windows-10,12.81,5,1
user037,2026-04-25 13:59:06.988756,email_send,192.168.1.4,Ubuntu,1.67,7,1
user005,2026-05-11 09:59:06.988756,login,192.168.1.170,macOS,4.83,6,0
user019,2026-05-07 08:59:06.988756,network_connect,192.168.1.109,Ubuntu,58.67,11,4
user014,2026-04-29 11:59:06.988756,file_access,192.168.1.74,Windows-10,10.02,12,1
user026,2026-05-05 08:59:06.988756,network_connect,192.168.1.189,iPhone,20.88,10,1
user004,2026-05-05 21:59:06.988756,network_connect,192.168.1.95,Ubuntu,31.34,7,1
user025,2026-05-10 10:59:06.988756,network_connect,192.168.1.105,iPhone,58.17,12,1
user045,2026-04-29 10:59:06.988756,login,192.168.1.8,iPhone,5.41,10,2
user042,2026-05-10 14:59:06.988756,login,192.168.1.67,macOS,23.47,7,0
user025,2026-04-19 01:59:06.988756,file_access,192.168.1.240,Ubuntu,29.87,11,1
user018,2026-05-05 10:59:06.988756,database_query,192.168.1.191,iPhone,35.02,10,1
user040,2026-04-19 06:59:06.988756,database_query,192.168.1.110,iPhone,76.76,4,0
user008,2026-05-17 09:59:06.988756,database_query,192.168.1.9,macOS,29.68,51,6
user039,2026-04-22 15:59:06.988756,file_access,192.168.1.222,macOS,74.22,12,1
user040,2026-04-20 17:59:06.988756,database_query,192.168.1.117,Windows-10,53.12,8,0
user014,2026-05-10 08:59:06.988756,database_query,192.168.1.11,iPhone,36.52,14,0
user032,2026-04-25 09:59:06.988756,network_connect,192.168.1.99,Windows-10,54.11,6,0
user038,2026-05-02 23:59:06.988756,login,192.168.1.229,iPhone,23.9,13,0
user033,2026-05-01 07:59:06.988756,login,192.168.1.253,Windows-10,6.7,7,3
user023,2026-04-28 04:59:06.988756,network_connect,192.168.1.42,macOS,49.32,15,0
user015,2026-04-30 20:59:06.988756,network_connect,192.168.1.141,Ubuntu,33.47,12,2
user033,2026-05-14 21:59:06.988756,network_connect,192.168.1.164,macOS,45.9,15,1
user025,2026-05-14 04:59:06.988756,login,192.168.1.120,Windows-10,18.56,2,1
user017,2026-05-13 03:59:06.988756,database_query,192.168.1.141,Windows-10,106.82,10,3
user033,2026-05-03 14:59:06.988756,network_connect,192.168.1.12,Ubuntu,39.83,3,0
user047,2026-04-28 05:59:06.988756,file_access,192.168.1.37,iPhone,4.02,6,3
user002,2026-05-17 10:59:06.988756,network_connect,192.168.1.74,Windows-10,26.89,7,1
user014,2026-04-22 03:59:06.988756,email_send,192.168.1.252,Windows-10,63.54,9,0
user040,2026-05-03 13:59:06.988756,network_connect,192.168.1.248,Windows-10,71.12,5,1
user040,2026-05-11 20:59:06.988756,login,192.168.1.73,Ubuntu,30.71,10,0
user039,2026-04-19 13:59:06.988756,network_connect,192.168.1.52,macOS,101.31,10,1
user006,2026-05-08 20:59:06.988756,email_send,192.168.1.199,Windows-10,14.02,7,0
user006,2026-04-29 11:59:06.988756,file_access,192.168.1.130,Ubuntu,23.79,10,1
user003,2026-05-05 12:59:06.988756,database_query,192.168.1.246,Windows-10,102.99,10,0
user007,2026-05-04 04:59:06.988756,network_connect,192.168.1.56,iPhone,101.96,7,0
user008,2026-04-29 00:59:06.988756,email_send,192.168.1.60,Ubuntu,52.09,11,0
user042,2026-05-09 15:59:06.988756,email_send,192.168.1.23,Windows-10,308.52500000000003,55,9
user015,2026-04-20 19:59:06.988756,file_access,192.168.1.103,Ubuntu,4.18,4,1
user047,2026-04-28 16:59:06.988756,login,192.168.1.40,Windows-10,90.11,12,0
user029,2026-04-21 01:59:06.988756,network_connect,192.168.1.64,macOS,17.4,7,2
user033,2026-05-16 16:59:06.988756,email_send,192.168.1.231,Windows-10,8.84,6,0
user030,2026-05-15 06:59:06.988756,file_access,192.168.1.85,Ubuntu,12.31,5,4
user039,2026-04-18 14:59:06.988756,database_query,192.168.1.151,iPhone,24.36,10,0
user027,2026-05-16 05:59:06.988756,email_send,192.168.1.157,iPhone,13.02,9,1
user036,2026-05-09 10:59:06.988756,file_access,192.168.1.206,iPhone,17.39,8,0
user029,2026-05-15 11:59:06.988756,login,192.168.1.218,Windows-10,6.53,11,1
user038,2026-05-16 23:59:06.988756,login,192.168.1.179,macOS,15.81,13,0
user033,2026-05-05 07:59:06.988756,email_send,192.168.1.197,Windows-10,38.22,9,2
user037,2026-04-22 17:59:06.988756,email_send,192.168.1.247,iPhone,26.24,5,0
user027,2026-04-27 05:59:06.988756,network_connect,192.168.1.223,Ubuntu,19.16,10,0
user033,2026-04-22 23:59:06.988756,file_access,192.168.1.89,iPhone,61.75,7,1
user004,2026-04-24 16:59:06.988756,email_send,192.168.1.31,Ubuntu,100.79,9,2
user022,2026-04-20 01:59:06.988756,network_connect,192.168.1.178,macOS,63.62,5,0
user002,2026-04-26 11:59:06.988756,network_connect,192.168.1.20,Ubuntu,18.16,8,0
user010,2026-04-30 18:59:06.988756,email_send,192.168.1.236,Windows-10,61.39,5,0
user005,2026-05-15 09:59:06.988756,login,192.168.1.183,Windows-10,7.42,7,0
user010,2026-04-25 13:59:06.988756,file_access,192.168.1.209,Windows-10,6.28,6,1
user033,2026-04-27 16:59:06.988756,file_access,192.168.1.237,Ubuntu,19.08,11,2
user038,2026-04-22 10:59:06.988756,login,192.168.1.130,Windows-10,74.19,8,0
user013,2026-05-16 19:59:06.988756,email_send,192.168.1.153,Windows-10,12.73,9,2
user031,2026-05-15 10:59:06.988756,file_access,192.168.1.13,Windows-10,2.94,11,2
user047,2026-05-03 13:59:06.988756,email_send,192.168.1.122,macOS,22.26,58,6
user036,2026-04-25 14:59:06.988756,email_send,192.168.1.103,Ubuntu,88.07,14,1
user045,2026-05-07 06:59:06.988756,network_connect,192.168.1.220,Ubuntu,45.2,11,2
user024,2026-04-22 00:59:06.988756,login,192.168.1.106,iPhone,13.14,12,0
user015,2026-05-14 21:59:06.988756,email_send,192.168.1.119,Ubuntu,36.47,5,2
user029,2026-04-24 15:59:06.988756,database_query,192.168.1.70,macOS,33.74,9,0
user008,2026-05-15 22:59:06.988756,login,192.168.1.195,Ubuntu,47.95,8,2
user005,2026-04-20 17:59:06.988756,file_access,192.168.1.186,macOS,11.95,4,0
user029,2026-05-11 18:59:06.988756,network_connect,192.168.1.99,macOS,89.91,7,1
user047,2026-05-12 22:59:06.988756,file_access,192.168.1.82,Ubuntu,16.66,5,0
user004,2026-05-17 21:59:06.988756,file_access,192.168.1.75,iPhone,53.31,15,1
user012,2026-05-03 02:59:06.988756,login,192.168.1.118,Windows-10,0.73,8,0
user045,2026-04-29 12:59:06.988756,file_access,192.168.1.84,Windows-10,20.98,8,1
user002,2026-04-20 04:59:06.988756,email_send,192.168.1.192,Ubuntu,19.5,10,1
user027,2026-04-20 19:59:06.988756,file_access,192.168.1.69,Ubuntu,123.515,52,7
user031,2026-05-07 07:59:06.988756,network_connect,192.168.1.211,macOS,3.4,9,1
user036,2026-04-21 11:59:06.988756,network_connect,192.168.1.214,Ubuntu,70.26,10,1
user036,2026-05-01 05:59:06.988756,database_query,192.168.1.59,macOS,11.05,11,1
user026,2026-05-12 17:59:06.988756,network_connect,192.168.1.188,iPhone,178.01,48,8
user043,2026-05-10 20:59:06.988756,file_access,192.168.1.211,Ubuntu,73.15,10,2
user027,2026-05-02 02:59:06.988756,network_connect,192.168.1.126,Windows-10,37.14,9,1
user005,2026-04-24 10:59:06.988756,login,192.168.1.111,Windows-10,60.77,8,0
user020,2026-05-12 21:59:06.988756,network_connect,192.168.1.62,Ubuntu,48.79,4,1
user011,2026-05-14 05:59:06.988756,email_send,192.168.1.144,macOS,19.77,8,2
user010,2026-05-05 04:59:06.988756,login,192.168.1.128,Windows-10,260.60999999999996,53,8
user040,2026-05-12 22:59:06.988756,database_query,192.168.1.216,macOS,15.71,4,0
user038,2026-04-24 19:59:06.988756,email_send,192.168.1.105,Ubuntu,38.11,8,1
user006,2026-05-07 09:59:06.988756,file_access,192.168.1.68,Ubuntu,61.56,5,1
user008,2026-05-14 08:59:06.988756,file_access,192.168.1.15,Windows-10,21.44,5,1
user023,2026-04-26 11:59:06.988756,file_access,192.168.1.217,Ubuntu,16.23,8,1
user047,2026-04-21 12:59:06.988756,email_send,192.168.1.236,iPhone,27.67,10,1
user026,2026-04-29 04:59:06.988756,email_send,192.168.1.183,iPhone,76.66,5,3
user046,2026-05-12 07:59:06.988756,email_send,192.168.1.35,Windows-10,119.62,9,0
user043,2026-04-27 12:59:06.988756,login,192.168.1.183,iPhone,35.44,6,0
user012,2026-05-13 17:59:06.988756,login,192.168.1.14,macOS,48.74,8,3
user026,2026-05-08 17:59:06.988756,file_access,192.168.1.177,Windows-10,105.11,12,1
user013,2026-05-14 23:59:06.988756,network_connect,192.168.1.211,Windows-10,4.67,10,2
user040,2026-05-12 18:59:06.988756,file_access,192.168.1.102,macOS,11.88,4,0
user018,2026-04-30 13:59:06.988756,database_query,192.168.1.100,iPhone,55.53,10,0
user025,2026-05-01 09:59:06.988756,login,192.168.1.7,iPhone,78.11,12,0
user033,2026-04-21 07:59:06.988756,email_send,192.168.1.30,iPhone,87.53,6,0
user047,2026-04-18 02:59:06.988756,login,192.168.1.211,Windows-10,24.13,8,0
user040,2026-05-01 09:59:06.988756,email_send,192.168.1.49,Windows-10,4.21,4,0
user043,2026-05-02 00:59:06.988756,database_query,192.168.1.217,iPhone,25.91,10,0
user012,2026-05-14 17:59:06.988756,database_query,192.168.1.144,Ubuntu,11.8,8,3
user044,2026-05-13 13:59:06.988756,login,192.168.1.111,iPhone,15.49,12,0
user036,2026-05-01 09:59:06.988756,email_send,192.168.1.246,macOS,66.58,9,0
user048,2026-05-16 09:59:06.988756,database_query,192.168.1.232,Windows-10,3.53,4,2
user004,2026-04-26 01:59:06.988756,file_access,192.168.1.179,macOS,79.1,7,1
user005,2026-04-20 23:59:06.988756,file_access,192.168.1.72,macOS,25.11,6,1
user037,2026-04-29 19:59:06.988756,email_send,192.168.1.210,Windows-10,40.79,10,1
user008,2026-05-08 20:59:06.988756,login,192.168.1.220,Ubuntu,4.23,10,3
user042,2026-05-05 03:59:06.988756,database_query,192.168.1.80,iPhone,18.52,13,2
user049,2026-04-22 05:59:06.988756,login,192.168.1.244,macOS,4.23,11,1
user028,2026-04-27 08:59:06.988756,file_access,192.168.1.83,Windows-10,146.62,16,1
user031,2026-05-06 01:59:06.988756,database_query,192.168.1.42,macOS,74.09,6,2
user009,2026-05-06 11:59:06.988756,login,192.168.1.17,iPhone,27.7,9,1
user029,2026-05-11 18:59:06.988756,network_connect,192.168.1.191,Ubuntu,11.39,16,0
user014,2026-04-29 21:59:06.988756,email_send,192.168.1.173,Ubuntu,121.94,9,1
user040,2026-04-19 22:59:06.988756,email_send,192.168.1.205,Ubuntu,19.01,7,4
user041,2026-04-19 19:59:06.988756,network_connect,192.168.1.7,Windows-10,7.9,3,1
user022,2026-05-05 07:59:06.988756,file_access,192.168.1.155,Windows-10,37.27,3,2
user011,2026-05-16 11:59:06.988756,database_query,192.168.1.10,Ubuntu,129.53,6,3
user023,2026-05-14 03:59:06.988756,email_send,192.168.1.34,iPhone,0.17,4,1
user001,2026-04-19 05:59:06.988756,network_connect,192.168.1.36,iPhone,12.24,15,1
user046,2026-05-15 04:59:06.988756,network_connect,192.168.1.153,Windows-10,125.45,11,1
user037,2026-05-10 00:59:06.988756,file_access,192.168.1.6,Ubuntu,8.44,9,0
user021,2026-04-22 22:59:06.988756,file_access,192.168.1.152,iPhone,5.41,5,0
user026,2026-04-22 03:59:06.988756,login,192.168.1.146,iPhone,38.0,13,0
user046,2026-05-13 15:59:06.988756,email_send,192.168.1.215,iPhone,89.07,8,2
user036,2026-04-27 14:59:06.988756,login,192.168.1.134,Windows-10,29.18,4,0
user023,2026-04-20 17:59:06.988756,network_connect,192.168.1.29,Ubuntu,234.66,10,1
user001,2026-05-01 17:59:06.988756,database_query,192.168.1.126,macOS,51.16,11,0
user040,2026-05-14 00:59:06.988756,database_query,192.168.1.153,Ubuntu,3.46,6,0
user015,2026-04-29 01:59:06.988756,file_access,192.168.1.183,Ubuntu,222.22,11,0
user021,2026-05-16 11:59:06.988756,database_query,192.168.1.81,Windows-10,23.58,7,1
user047,2026-04-26 09:59:06.988756,database_query,192.168.1.174,iPhone,15.25,4,0
user009,2026-05-03 10:59:06.988756,database_query,192.168.1.152,iPhone,36.73,5,2
user009,2026-04-26 01:59:06.988756,network_connect,192.168.1.75,Windows-10,16.33,6,1
user010,2026-04-26 11:59:06.988756,database_query,192.168.1.26,Windows-10,4.07,6,1
user026,2026-05-11 17:59:06.988756,database_query,192.168.1.127,Windows-10,0.06,9,2
user041,2026-04-30 22:59:06.988756,database_query,192.168.1.115,Windows-10,26.87,8,2
user035,2026-04-28 13:59:06.988756,login,192.168.1.126,Windows-10,81.59,7,0
user025,2026-05-04 10:59:06.988756,network_connect,192.168.1.226,macOS,38.22,8,0
user026,2026-05-12 05:59:06.988756,file_access,192.168.1.28,Ubuntu,321.3,10,1
user011,2026-04-29 03:59:06.988756,login,192.168.1.131,Ubuntu,15.21,9,1
user038,2026-04-22 06:59:06.988756,email_send,192.168.1.75,Ubuntu,14.81,7,1
user002,2026-05-06 10:59:06.988756,network_connect,192.168.1.166,iPhone,7.83,9,0
user007,2026-04-28 16:59:06.988756,network_connect,192.168.1.189,macOS,8.06,16,1
